name,uuid,external_item_id,display_name,description,category,gtin_14,mpn,photo_url_list,salt_id,source_divisions
Ferraro Foods - NCR - Division 6 (Connecticut),21d4150d-e296-44b6-b844-5b71fa16bc3c,400548,COFFEE GROUND DARK ROAST PACKET #7596 DRY,Brand: LAVAZZA | Pack Size: 18 X 2.5OZ,GROCERY,41953003373.0,7596,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/77b27247-2511-43bc-8f5e-2fd602d76039.jpg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 2 (New Jersey),95e23b06-4ad6-4a4d-b455-000c468a8aa1,0100134,CHEESE MOZZARELLA PART SKIM BLOCK REF,Brand: PEPPINO'S | Pack Size: 8 X 6#,COMMODITY CHEESE,,10001509,,00000000-0000-0000-0000-000000000000,div2_nj
Ferraro Foods - NCR - Division 6 (Connecticut),4c2d2edf-3398-4fef-ae82-5ab68ccea038,4601114,SALAMI GENOA 9 LB AVG NATURAL CASING REF,Brand: HORMEL | Pack Size: 4 X 9# AVG,MEATS,90037600144004.0,14400,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/4fe8c34c-57fa-531a-b860-c85c015dfefe.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/e0b8a4cf-c910-5346-bdda-14e6f67c408a.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/87c7d739-6a8b-5b4e-8db5-0c054ef218f7.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/261c0e25-68fb-5acc-8a4d-01a895776769.jpg']",019075be-756f-7668-87f0-2e46dd551771,"div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 6 (Connecticut),85cd7aca-10ac-44f5-833f-28805ad35b53,296296,BEEF BONES FEMUR BULK CANOE STYLE FRZ,Brand: PACKER | Pack Size: 1 X 40#,MEATS,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/a3d4074e-2366-5c2c-b3cf-19aa60d3c0f6.png'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 6 (Connecticut),e6def4d1-e608-448f-b05f-c6b525c901ce,3600038,ARANCINI RICE BALL CHEESE 2 OZ FRZ,Brand: GIOVANNI'S | Pack Size: 60 X 2OZ,FROZEN GROCERY,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/028a9da2-730a-51f7-a620-78dbfe5ddbf3.png'],00000000-0000-0000-0000-000000000000,"div14_ny_east, div2_nj, div6_ct"
Ferraro Foods - NCR - Division 14 (New York East),3359e22d-72a7-42f8-a291-af97a30e4fcc,2108729,BEANS BLACK CANNED DRY,Brand: ASTI | Pack Size: 6 X #10CN,GROCERY,,7670,,0192a4ff-92d5-75e5-a3ea-998f2e1c73b9,"div14_ny_east, div2_nj"
Ferraro Foods - NCR - Division 5 (Maryland),b028e877-93d3-4074-9985-147e2159588d,3900180,CHICKEN PHILLY STYLE 95% LEAN 5 OZ PAISANOS FRZ,Brand: PAISANO'S | Pack Size: 1 X 10#,MEATS,78366280503.0,MCB105PAIS,,01988aad-81f3-7120-a593-5b97e64c1f0f,div5_md
Ferraro Foods - NCR - Division 5 (Maryland),8deac3ff-1bbd-4cb9-ad63-13eb947432bd,7800940,PRODUCE POTATO RED 5 LB BAG RETAIL DRY,Brand: PACKER | Pack Size: 1 X 5 LB,PRODUCE,,,[],0195cbb3-d727-706f-a812-eb6323d5e30f,div5_md
Ferraro Foods - NCR - Division 5 (Maryland),0a926e88-f654-4193-86cf-2ab2ef068011,5040780,PINEAPPLE TIDBITS DRY,Brand: DOLE | Pack Size: 12 X 29OZ,GROCERY,10038900775077.0,77507,[],01932c19-b7b5-7826-bdb3-82a00e2fc776,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),9219215c-0a5a-45a4-b525-020600dddbeb,180643,CHEESE PARMESAN GRATED REF,Brand: GRANDE | Pack Size: 8 X 5LB,SPECIALITY CHEESE,,00968,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/c8726e20-e666-5c83-98fb-8823f991e57b.webp'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 5 (Maryland),e2a2b928-6924-40ba-a8b5-0db70835a00b,0400182,CHEESE MOZZARELLA PART SKIM PROVOLONE BLEND DICED REF,Brand: GRANDE | Pack Size: 6 X 5#,COMMODITY CHEESE,10637876007061.0,00706,[],0194f971-34c0-7a06-808f-ef5c29b6bc1f,"div2_nj, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),55d69145-153a-4efd-a60b-8f1f9641b7af,3500951,OIL OLIVE EXTRA VIRGIN SICILIAN TIN EVOO DRY,Brand: PARTANNA | Pack Size: 4 X 3LT,OIL,,,,019789fb-d254-7730-977d-0b6c516f1c6c,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 3 (North Carolina),9f599428-4e44-4944-b6bf-8cad6c96be6b,4000103,SAUSAGE LINK 5:1 MILD FULLY COOKED FRZ,Brand: FONTANINI | Pack Size: 1 X 12#,MEATS,39437000192.0,82270,[],019c2d0b-e7b7-798b-974e-1a7476b807e2,div3_nc
Ferraro Foods - NCR - Division 6 (Connecticut),34b14d28-09fd-4e2f-bf21-b3abd65239a1,121260,BREAD CIABATTA DEMI BAGUETTE FRZ,Brand: CHABASO | Pack Size: 30 X 8OZ,FROZEN GROCERY,,30005,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/7fd09960-e35a-4b45-acfa-689499d2e498.jpg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 3 (North Carolina),26e78e76-a6b9-4528-b1db-6eafce76bd32,4000065,TURKEY BACON SLICED LAYOUT 384 CT UNCOOKED UNSMOKED FRZ,Brand: BUTTERBALL | Pack Size: 2 X 6 LB,MEATS,90022655303025.0,30302,[],01989f9b-ae5d-77ea-ad4d-4be932faaff9,"div14_ny_east, div2_nj, div3_nc"
Ferraro Foods - NCR - Division 2 (New Jersey),c5acc470-7883-4e1b-a5d6-b647dd239cd5,4400349,CANNOLI CREAM CHOCOLATE CHIPS FRZ,Brand: TASTE IT | Pack Size: 4 X 1.5#,DESSERTS,19454000030.0,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/595087f1-70fe-4469-8b18-805f537fa746.jpg'],00000000-0000-0000-0000-000000000000,"div2_nj, div3_nc"
Ferraro Foods - NCR - Division 3 (North Carolina),577b791b-aaed-4938-8d69-fc7f54bd6e5e,3600533,BROCCOLI AND CHEDDAR BITES BATTERED FRZ,Brand: MARINO | Pack Size: 4 X 3#,FROZEN GROCERY,,B509,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/9f81c462-6321-5a42-93f0-1c72a4d7ee92.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/d8d75669-ed20-56e7-b883-c91db40faac9.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/1384dd08-2259-5b43-8d40-f7084f1c7faf.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/fee15e65-0024-5a3d-a0de-7fb3d25ae7a4.jpg']",00000000-0000-0000-0000-000000000000,"div12_florida, div2_nj, div3_nc, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),83312a5f-0ab8-4817-942d-7605a9d63812,120492,HONEY HOT CHEF'S SIZE 24 OZ BOTTLE DRY,Brand: MIKE'S HOT | Pack Size: 4 X 24OZ,GROCERY,10865372000037.0,MHH244,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/d937a578-38ea-5ead-8505-d2ab029e9201.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/3d694277-80c7-5968-a5a4-18cca29ee984.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/3f0d0a6e-9b1d-5563-98a0-de7c743e5977.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/9b93a223-638d-5754-ad3b-72b97c25857c.jpg']",01988ab0-08cf-70f4-8a7b-073b776f4989,div6_ct
Ferraro Foods - NCR - Division 3 (North Carolina),be5cba54-91d9-4ccb-923b-06691875fb97,6500110,"PIZZA PEEL WOOD ""IN"" 18 X 42"" HANDLE",Brand: LILLSUN | Pack Size: 1 X EA,NON-FOOD DISPOSABLES,,4220,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/58b7578c-5af7-4c3f-aa8c-4d4441d00ad2.jpg'],00000000-0000-0000-0000-000000000000,"div14_ny_east, div2_nj, div3_nc"
Ferraro Foods - NCR - Division 5 (Maryland),93d6be2e-d37d-4fce-86f1-fdd2a22db9bc,4600114,TURKEY BREAST SMOKED 9 LB AVG FULLY COOKED BONELESS REF,Brand: VITALE | Pack Size: 2 X 9#AVG,MEATS,,9214-2,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/38dc2918-b644-5d10-992f-f7830f2dd98d.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/b25b4c16-865f-5182-8cf2-210091174b20.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/999a2194-c137-53f5-aeb4-80d76f09c15d.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/6541060a-d8cf-5bb5-9b7b-d6170966cfa8.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/724a9928-eb7c-594d-b1f2-1cc9bc1ebffe.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/c4d16c25-7069-5770-9535-3606f5bcf563.jpg']",00000000-0000-0000-0000-000000000000,"div2_nj, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),f9fa504b-8cc2-4ddf-8bfe-f5045722ad56,210766,GELATO COFFEE 1.24 GALLON FRZ,Brand: BINDI | Pack Size: 1 X 1.24GAL,DESSERTS,,7995,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/f1ebcced-63d0-41b8-9f88-8b8712f82d5e.jpeg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 6 (Connecticut),cf2024e9-8bde-40c0-b856-76355dfeed6a,4005262,STEAK PHILLY STYLE MARINATED SHAVED 7 OZ FRZ,Brand: B&M STEAK | Pack Size: 1 X 10LB,MEATS,,OMG107,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/e64a62c7-4932-4732-bdc3-944c327b75a5.png'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 3 (North Carolina),dc2c0a71-56a0-4601-8994-640d255d8e2d,4401899,CAKE NOCCIOLSSIMA FRZ,Brand: PACKER | Pack Size: 2 X 5.15#,DESSERTS,,0738,['https://s3.amazonaws.com/media.usepepper.com/suppliers/78e69f85-c4d2-4021-aa37-a45a3451821c/items/fb1a05f7-4127-53d6-8bd3-016d20a62ff4.png'],00000000-0000-0000-0000-000000000000,div3_nc
Ferraro Foods - NCR - Division 6 (Connecticut),dcc403d4-d746-4b51-9ebd-831cfed474fc,520788,SERVING SPATULA CATERING BLACK PLASTIC DRY,Brand: INNOVATIVE | Pack Size: 1 X 48CT,NON-FOOD DISPOSABLES,,S7000.BK,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/59f8eceb-8c97-52fe-bf5a-9e0f60c1ad16.jpg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 3 (North Carolina),323a38fa-6e90-47ad-8918-d01e8dc34518,3700207,"BREAD WEDGE 8"" PARBAKED FRZ",Brand: PACKER | Pack Size: 14 X 6 PK,FROZEN GROCERY,,2011,['https://s3.amazonaws.com/media.usepepper.com/suppliers/78e69f85-c4d2-4021-aa37-a45a3451821c/items/c5847403-5006-48ae-8630-72521c6935b9.png'],00000000-0000-0000-0000-000000000000,div3_nc
Ferraro Foods - NCR - Division 2 (New Jersey),951ae873-a51d-486a-b9f3-5343c1d34331,4200094,HADDOCK FILET BATTERED 6 OZ YUENGLING BEER FRZ,Brand: HIGHLINER FOODS | Pack Size: 1 X 10LB,SEAFOOD,10073538259179.0,29619,,019837e2-58c8-71e3-a025-7d7400cd1f96,div2_nj
Ferraro Foods - NCR - Division 3 (North Carolina),a5846058-512d-40ca-a2df-2bd93ddc36d9,4400890,CAKE TRIPLE CHOCOLATE FRZ,Brand: PANIFICIO SAPO | Pack Size: 2 X 6.27LB,DESSERTS,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/78e69f85-c4d2-4021-aa37-a45a3451821c/items/179024f8-3fc5-4263-9e8a-a7358e8dd904.jpg'],00000000-0000-0000-0000-000000000000,div3_nc
Ferraro Foods - NCR - Division 6 (Connecticut),45ad4819-13f1-4204-aee7-df7327ea4848,180537,CHEESE PARMESAN SHAVED  CAESAR BLEND REF,Brand: BELGIOIOSO | Pack Size: 2 X 5LB,SPECIALITY CHEESE,10031142105152.0,10515,[],01927acb-7ea5-7490-93af-7346caa430cc,"div3_nc, div6_ct"
Ferraro Foods - NCR - Division 6 (Connecticut),e7f0e85e-53ab-4a39-ab51-72d6c327c204,7870008,POTATOES SKIN BAKED NATURAL FRZ,Brand: DAYSTAR DESSERT | Pack Size: 1 X 15LB,FROZEN GROCERY,10044979022073.0,,,019c5129-c69f-730d-ae2c-f41915b5088d,"div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 3 (North Carolina),44e2443d-a83d-4cc8-8449-d5d28d200920,2001250,SPICE ROSEMARY LEAVES 1.75 LBS DRY,Brand: TUSCAN SP BLACK | Pack Size: 6 X 1.75#,SPICES,659138009654.0,009654,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/ae18aedf-9e63-5e22-9470-fbe6ba3376fe.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/896500dd-8880-547e-8159-cb25c59e7090.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/e7735314-6752-5bde-be0c-850f266827a5.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/0e328412-6410-560a-9230-de9cd68cc998.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/2d824479-bdfc-5ce8-836a-05f0a8ab0c1c.jpg']",00000000-0000-0000-0000-000000000000,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 3 (North Carolina),ed804849-a3ff-48df-840c-966b04eced7b,2561021,PASTA FETTUCCINE SQUID INK FRZ,Brand: DRAKES | Pack Size: 1 X 8LB,FROZEN GROCERY,835008007177.0,SQ-103,['https://s3.amazonaws.com/media.usepepper.com/suppliers/78e69f85-c4d2-4021-aa37-a45a3451821c/items/dac32516-469d-447c-b4e1-9551c736151b.png'],00000000-0000-0000-0000-000000000000,"div12_florida, div3_nc"
Ferraro Foods - NCR - Division 3 (North Carolina),eb461ec7-1852-4923-be44-144455b6788f,3600538,ONION PETALS BATTERED FRZ,Brand: FRED'S | Pack Size: 4 X 2.5LB,FROZEN GROCERY,10050665029332.0,0293320,,019075a7-f9ca-7ca8-a6a7-cb707f44cee4,div3_nc
Ferraro Foods - NCR - Division 2 (New Jersey),7013272b-47c4-4975-8ebf-0a2465059a84,6782667,"PIZZA BOX CLAY 12"" CUSTOM PRINT ORIGINAL RAYS DRY",Brand: CUSTOM PRINT | Pack Size: 1 X 100 CT,NON-FOOD DISPOSABLES,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/bfe0080f-87fd-55d1-8237-4bf37c7957f6.png'],0195cbb3-dd88-7939-be09-c641dc3698f1,div2_nj
Ferraro Foods - NCR - Division 3 (North Carolina),ed65387e-7878-4d90-b080-4e9161b9beb1,9200985,MILK CHOCOLATE 1% MULTIPACK SHELF STABLE RETAIL DRY,Brand: NESQUICK | Pack Size: 12 X 14OZ,DAIRY,28000948733.0,12369860,,0190ea85-8ca9-721f-b286-aac22c71b384,"div14_ny_east, div2_nj, div3_nc"
Ferraro Foods - NCR - Division 6 (Connecticut),b4b5bf2d-260e-48d5-aa90-6e925cc30eb2,4600194,TURKEY BREAST DELI SLICED 2 LBS OVEN ROASTED FULLY COOKED REF,Brand: SMITHFIELD | Pack Size: 6 X 2LB,MEATS,20030900325853.0,0900325859,[],019c5127-98d3-780d-891b-0e539d726fc9,div6_ct
Ferraro Foods - NCR - Division 6 (Connecticut),85504b4f-0950-4f39-9d1f-7810eff974d8,0960387,MILK CONDENSED SWEETENED 14 OZ CANNED RETAIL DRY,Brand: EAGLE | Pack Size: 24 X 14OZ,DAIRY,10652729101130.0,110817,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/6aadfd86-cb69-5d12-8a0a-1b02d0c286b4.jpg'],01990bd8-ae64-7290-a87c-8c6baa2bddb6,div6_ct
Ferraro Foods - NCR - Division 2 (New Jersey),1c11901b-7251-4ac8-86de-801638ad3efc,3610021,POTATOES FRIES SWEET POTATO SWEET THING TRIM FRY FRZ,Brand: LAMB WESTON | Pack Size: 5 X 3LB,FROZEN GROCERY,10044979128003.0,L8000,[],019c5129-cc0e-7455-aafc-f9b3daacb833,div2_nj
Ferraro Foods - NCR - Division 14 (New York East),827b8df1-9d9c-4d4a-b343-7783531fc8c9,4900020,PRODUCE LEMONS RETAIL REF,Brand: FRESH | Pack Size: 1 X 12 CT,PRODUCE,,G,,01966dfd-964d-7a30-931d-f79903fd31a1,div14_ny_east
Ferraro Foods - NCR - Division 14 (New York East),6f63fe2e-a9a5-4fe5-bab7-db4aa94d287b,0100036,CHEESE MOZZARELLA WHOLE MILK BLOCK REF,Brand: COUNTRY BRAND | Pack Size: 8 X 6#,COMMODITY CHEESE,,10001399,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/f0560151-0af4-5745-aa8c-eda90d559eea.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/a02343c4-913d-5bee-b3e7-06c641dd7cc5.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/b744d950-5056-53a5-a488-1063e5223922.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/fc5c474a-6802-5441-8585-bd68533d75d2.jpg']",0192a4ff-a47e-7a01-a7e8-bd38da1d333e,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 3 (North Carolina),8f5a4e26-bdf9-49fc-8fdf-893f0a59eec7,0940368,EGGS PREPARED FRIED HOMESTYLE W/ PEPPER FRZ,Brand: PAPETTI'S | Pack Size: 128 X 2.25OZ,FROZEN GROCERY,80746025704061.0,4602570406,,019075d4-3c01-7b56-9336-e32fc6631e1b,div3_nc
Ferraro Foods - NCR - Division 6 (Connecticut),284c1318-adae-4bdd-96b6-cc74f738cc2d,295346,SOPRESSATA DRY SWEET 1 LBS REF,Brand: NAPOLI | Pack Size: 10 X 16OZ,MEATS,,,,0195cbb3-de53-7366-9bb7-46ea3705a77f,"div14_ny_east, div2_nj, div5_md, div6_ct"
Ferraro Foods - NCR - Division 14 (New York East),6ed94e9a-70d2-4d0a-af48-ed5aacfd422a,7600263,SAUCE BASIL PESTO WITHOUT NUTS FRZ,Brand: ARMANINO | Pack Size: 6 X 30OZ,SPICES,10041622019824.0,362288,,019837ec-f394-7eb9-addc-e88c72f2bd93,div14_ny_east
Ferraro Foods - NCR - Division 6 (Connecticut),2fcf1346-a5c9-4343-a05d-7f36b927166b,180798,CHEESE MOZZARELLA STRACCIATELLA TUB REF,Brand: LIUZZI | Pack Size: 6 X 1 LBS,SPECIALITY CHEESE,,00189,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/1b5f9a86-4926-4c53-9fae-aa09a9e6ae20.jpg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 5 (Maryland),e2c3ceeb-e169-4cf1-9b73-e8cd92a39d20,0000030,PRODUCE BASIL FRESH REF,Brand: PACKER | Pack Size: 1 X 1 LB.,PRODUCE,,,[],01966dfd-97cb-7be2-89fe-d1070f9159e0,"div12_florida, div2_nj, div3_nc, div5_md, div6_ct"
Ferraro Foods - NCR - Division 5 (Maryland),8f7608b1-45c9-4a52-9a9d-765063bcf4be,8000186,DETERGENT DISH SUPER  LIQUID DRY,Brand: ECO LAB | Pack Size: 2 X 1GL,OTHER,763501357461.0,1114028,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/babeae44-69a6-4429-9139-c8d84f4d68f1.jpg'],00000000-0000-0000-0000-000000000000,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),cf14fdf3-49cd-4590-a28f-86a93a7102c5,230230,SCALLOPS 30-40 CT PROCESSED FRZ,Brand: PREMIER FOODS | Pack Size: 2 X 5LB,SEAFOOD,10070737874653.0,356895,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/427cba1b-93a7-56b3-8a8a-2b98ab3f4238.jpg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 12 (Florida),082a0070-f09c-4479-b7cd-cafe768e3337,2001267,SPICE ROSEMARY GROUND 12 OZ DRY,Brand: TUSCAN SP BLACK | Pack Size: 12 X 12OZ,SPICES,659138002327.0,002327,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/b2b18de1-5040-45fa-8803-bbe56cbd6d74/items/8319c3aa-6712-593f-aba9-7dcbac81cd04.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b2b18de1-5040-45fa-8803-bbe56cbd6d74/items/6046bfb7-4fbb-516d-8d21-d54ee4770c05.jpg', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/b2b18de1-5040-45fa-8803-bbe56cbd6d74/items/73131553-2a93-5b2b-a53e-d82d845b43d5.jpg']",00000000-0000-0000-0000-000000000000,div12_florida
Ferraro Foods - NCR - Division 5 (Maryland),f6b811a8-1b2a-40b7-aaa4-1434516f288c,1530048,FLOUR SEMOLINA 25 KG DRY,Brand: SIGNETTI | Pack Size: 1 X 25KG,FLOUR,,ST PF-03,,0192a4ff-add5-74cf-8365-a36ad0001827,"div14_ny_east, div2_nj, div5_md"
Ferraro Foods - NCR - Division 5 (Maryland),ef15739b-7f17-4342-950f-7c94e9a42394,7600006,CUP PAPER 16 OZ HOT STOCK PRINT DRY,Brand: PACKER | Pack Size: 1 X 1000CT,NON-FOOD DISPOSABLES,,PHCSW16MTN,"['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/17523fc8-b913-587f-ac66-a5bc27735c7b.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/ee869cb8-9079-5bff-9fa3-ce23e6355510.png', 'https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/7126ce8d-1e6f-535a-86be-813101619636.png']",0192a4ff-a5b0-72cb-b53d-03f95c1e6480,"div14_ny_east, div2_nj, div5_md"
Ferraro Foods - NCR - Division 5 (Maryland),ed6cba1f-fe6a-4b31-875f-c48cc6119abb,9980031,BATTER CHEESECAKE PHILADELPHIA,Brand: PACKER | Pack Size: 4 X 3LB,GROCERY,,587527,,0192a4ff-b34b-73cb-bdf9-13cf869068c3,"div2_nj, div5_md"
Ferraro Foods - NCR - Division 3 (North Carolina),a63bba82-f57c-4789-b4b4-27ae5ebde2fd,0150047,CHEESE CHEDDAR YELLOW SHREDDED FEATHER REF,Brand: COUNTRY BRAND | Pack Size: 4 X 5 LB,COMMODITY CHEESE,,10532,['https://s3.amazonaws.com/media.usepepper.com/suppliers/91d5342e-e70b-458b-a74b-2109a243a336/items/2666b529-8706-573d-920a-112721d26f40.jpg'],00000000-0000-0000-0000-000000000000,"div12_florida, div14_ny_east, div2_nj, div3_nc, div5_md"
Ferraro Foods - NCR - Division 6 (Connecticut),1476fdb7-1b1b-4d16-a768-ef48b2d2b727,600975,PASTA SAUCE MARINARA POUCH NARDELLI DRY,Brand: NARDELLI | Pack Size: 4 X GAL,TOMATOES,,,['https://s3.amazonaws.com/media.usepepper.com/suppliers/998c2140-ee60-4424-92d4-94e5bd3d13e5/items/fa3d0fd2-6410-5c45-b3b0-b5b524178ffd.jpg'],00000000-0000-0000-0000-000000000000,div6_ct
Ferraro Foods - NCR - Division 3 (North Carolina),671bb222-0f38-4394-83c3-75903824d3cd,3900113,CHICKEN BREAST FILET BREADED 4.7 OZ ITALIAN FULLY COOKED FRZ,Brand: TYSON | Pack Size: 1 X 10#,MEATS,23700032300.0,44002-928,,01989f9c-a478-7c8a-916a-37f05789649e,div3_nc
Ferraro Foods - NCR - Division 6 (Connecticut),ed82ddea-822f-4f46-a310-25e361ed9c05,200235,KETCHUP POUCH 114 OZ DRY,Brand: HEINZ | Pack Size: 6 X 114OZ,TOMATOES,10013000513705.0,811111,[],019c5126-87bf-717d-b850-372ee235aeed,div6_ct
